法院名稱,登記案號,登記號數,案由,法人名稱,登記日期,類別,設立登記撤銷,設立登記註銷,明細,檔案位置,ID,法院代碼
臺灣臺東地方法院,080法登他3,32,變更登記,財團法人台灣省台東縣天主教聖十字架修女會,080/07/08,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAANtQAAE&bc=080&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000003&ef=TTD&fg=1,output/details/TTD/080/000003/AAAdkxAAHAAANtQAAE.json,AAAdkxAAHAAANtQAAE,TTD
臺灣臺東地方法院,080法登他5,134,變更登記,財團法人北部臺灣基督長老教會東部中會,092/08/01,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAANtaAAA&bc=080&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000005&ef=TTD&fg=1,output/details/TTD/080/000005/AAAdkxAAHAAANtaAAA.json,AAAdkxAAHAAANtaAAA,TTD
臺灣臺東地方法院,081法登1,37,設立登記,財團法人台東縣後備軍人獎學金文教基金會,081/02/08,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAANtaAAB&bc=081&cd=%AA%6B%B5%6E++++++++++++++++&de=000001&ef=TTD&fg=1,output/details/TTD/081/000001/AAAdkxAAHAAANtaAAB.json,AAAdkxAAHAAANtaAAB,TTD
臺灣臺東地方法院,081法登2,35,變更登記,財團法人基督教蘭恩文教基金會,081/05/06,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAANtQAAC&bc=081&cd=%AA%6B%B5%6E++++++++++++++++&de=000002&ef=TTD&fg=1,output/details/TTD/081/000002/AAAdkxAAHAAANtQAAC.json,AAAdkxAAHAAANtQAAC,TTD
臺灣臺東地方法院,081法登6,35,變更登記,財團法人基督教蘭恩文教基金會,082/03/26,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAANtQAAD&bc=081&cd=%AA%6B%B5%6E++++++++++++++++&de=000006&ef=TTD&fg=1,output/details/TTD/081/000006/AAAdkxAAHAAANtQAAD.json,AAAdkxAAHAAANtQAAD,TTD
臺灣臺東地方法院,082法登3,17,變更登記,財團法人台東縣關山鎮南山寺。,082/07/30,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAANtWAAE&bc=082&cd=%AA%6B%B5%6E++++++++++++++++&de=000003&ef=TTD&fg=1,output/details/TTD/082/000003/AAAdkxAAHAAANtWAAE.json,AAAdkxAAHAAANtWAAE,TTD
臺灣臺東地方法院,082法登4,34,變更登記,財團法人台東縣文化基金會。,082/08/24,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAANuDAAA&bc=082&cd=%AA%6B%B5%6E++++++++++++++++&de=000004&ef=TTD&fg=1,output/details/TTD/082/000004/AAAdkxAAHAAANuDAAA.json,AAAdkxAAHAAANuDAAA,TTD
臺灣臺東地方法院,082法登5,39,設立登記,財團法人台東商校文教基金會,082/11/10,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAANuDAAB&bc=082&cd=%AA%6B%B5%6E++++++++++++++++&de=000005&ef=TTD&fg=1,output/details/TTD/082/000005/AAAdkxAAHAAANuDAAB.json,AAAdkxAAHAAANuDAAB,TTD
臺灣臺東地方法院,082法登7,42,設立登記,財團法人台東縣體育發展基金會,083/03/08,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAANtWAAC&bc=082&cd=%AA%6B%B5%6E++++++++++++++++&de=000007&ef=TTD&fg=1,output/details/TTD/082/000007/AAAdkxAAHAAANtWAAC.json,AAAdkxAAHAAANtWAAC,TTD
臺灣臺東地方法院,082法登他2,6,變更登記,財團法人台灣省台東縣私立公東高級工業職業學校,082/05/19,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAANtWAAD&bc=082&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000002&ef=TTD&fg=1,output/details/TTD/082/000002/AAAdkxAAHAAANtWAAD.json,AAAdkxAAHAAANtWAAD,TTD
臺灣臺東地方法院,082法登他6,8,變更登記,財團法人台灣省台東縣基督教會,056/08/09,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAANt%2FAAE&bc=082&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000006&ef=TTD&fg=1,output/details/TTD/082/000006/AAAdkxAAHAAANt-AAE.json,AAAdkxAAHAAANt/AAE,TTD
臺灣臺東地方法院,083法登1,40,設立登記,財團法人台東縣故立法委員鄭品聰先生文教公益基金會,083/01/14,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAANtzAAA&bc=083&cd=%AA%6B%B5%6E++++++++++++++++&de=000001&ef=TTD&fg=1,output/details/TTD/083/000001/AAAdkxAAHAAANtzAAA.json,AAAdkxAAHAAANtzAAA,TTD
臺灣臺東地方法院,083法登2,41,設立登記,社團法人台東縣退休警察人員協會,083/01/26,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAANtzAAB&bc=083&cd=%AA%6B%B5%6E++++++++++++++++&de=000002&ef=TTD&fg=1,output/details/TTD/083/000002/AAAdkxAAHAAANtzAAB.json,AAAdkxAAHAAANtzAAB,TTD
臺灣臺東地方法院,083法登3,43,設立登記,財團法人台東市基督教協同會台東教會,083/03/08,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAANt%2FAAC&bc=083&cd=%AA%6B%B5%6E++++++++++++++++&de=000003&ef=TTD&fg=1,output/details/TTD/083/000003/AAAdkxAAHAAANt-AAC.json,AAAdkxAAHAAANt/AAC,TTD
臺灣臺東地方法院,083法登4,16,變更登記,財團法人東區職業訓練中心,083/03/21,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAANt%2FAAD&bc=083&cd=%AA%6B%B5%6E++++++++++++++++&de=000004&ef=TTD&fg=1,output/details/TTD/083/000004/AAAdkxAAHAAANt-AAD.json,AAAdkxAAHAAANt/AAD,TTD
