法院名稱,登記案號,登記號數,案由,法人名稱,登記日期,類別,設立登記撤銷,設立登記註銷,明細,檔案位置,ID,法院代碼
臺灣高雄地方法院,100法登他105,1210,變更登記,社團法人高雄市合德慈善會,100/03/31,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ%2BwAAG&bc=100&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000105&ef=KSD&fg=1,output/details/KSD/AAG/AAAdkxAAHAAAJ%2BwAAG.json,AAAdkxAAHAAAJ%2BwAAG,KSD
臺灣高雄地方法院,100法登他106,97,變更登記,財團法人臺灣省高雄縣私立旗美高級商工職業學校,100/04/28,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIlTAAG&bc=100&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000106&ef=KSD&fg=1,output/details/KSD/AAG/AAAdkxAAHAAAIlTAAG.json,AAAdkxAAHAAAIlTAAG,KSD
臺灣高雄地方法院,100法登他107,168,變更登記,財團法人高雄縣文化基金會,100/04/01,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL2BAAE&bc=100&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000107&ef=KSD&fg=1,output/details/KSD/AAE/AAAdkxAAHAAAL2BAAE.json,AAAdkxAAHAAAL2BAAE,KSD
臺灣高雄地方法院,100法登他108,962,變更登記,財團法人南方文慈基金會,100/04/01,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL1hAAI&bc=100&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000108&ef=KSD&fg=1,output/details/KSD/AAI/AAAdkxAAHAAAL1hAAI.json,AAAdkxAAHAAAL1hAAI,KSD
臺灣高雄地方法院,100法登他109,315,變更登記,社團法人高雄市調色板協會,100/04/01,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL1dAAK&bc=100&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000109&ef=KSD&fg=1,output/details/KSD/AAK/AAAdkxAAHAAAL1dAAK.json,AAAdkxAAHAAAL1dAAK,KSD
臺灣高雄地方法院,100法登他110,560,變更登記,財團法人愛德園文教基金會,100/04/01,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL1ZAAM&bc=100&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000110&ef=KSD&fg=1,output/details/KSD/AAM/AAAdkxAAHAAAL1ZAAM.json,AAAdkxAAHAAAL1ZAAM,KSD
臺灣高雄地方法院,100法登他111,99,變更登記,財團法人台灣省高雄縣私立高苑高級工商職業學校,100/04/01,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL15AAK&bc=100&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000111&ef=KSD&fg=1,output/details/KSD/AAK/AAAdkxAAHAAAL15AAK.json,AAAdkxAAHAAAL15AAK,KSD
臺灣高雄地方法院,100法登他112,435,變更登記,財團法人高雄市私立永安老人養護中心,100/04/06,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIOFAAC&bc=100&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000112&ef=KSD&fg=1,output/details/KSD/AAC/AAAdkxAAHAAAIOFAAC.json,AAAdkxAAHAAAIOFAAC,KSD
臺灣高雄地方法院,100法登他113,852,變更登記,社團法人高雄縣湖內鄉大湖社區發展協會,100/04/07,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAINXAAF&bc=100&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000113&ef=KSD&fg=1,output/details/KSD/AAF/AAAdkxAAHAAAINXAAF.json,AAAdkxAAHAAAINXAAF,KSD
臺灣高雄地方法院,100法登他114,332,變更登記,財團法人烏林國民小學教育發展基金會,100/04/08,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJbTAAF&bc=100&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000114&ef=KSD&fg=1,output/details/KSD/AAF/AAAdkxAAHAAAJbTAAF.json,AAAdkxAAHAAAJbTAAF,KSD
臺灣高雄地方法院,100法登他115,1056,變更登記,醫療財團法人正德癌症醫療基金會,100/04/08,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJb7AAE&bc=100&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000115&ef=KSD&fg=1,output/details/KSD/AAE/AAAdkxAAHAAAJb7AAE.json,AAAdkxAAHAAAJb7AAE,KSD
臺灣高雄地方法院,100法登他116,598,變更登記,社團法人高雄市活泉愛鄰社區服務協會,100/04/08,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJcDAAJ&bc=100&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000116&ef=KSD&fg=1,output/details/KSD/AAJ/AAAdkxAAHAAAJcDAAJ.json,AAAdkxAAHAAAJcDAAJ,KSD
