法院名稱,登記案號,登記號數,案由,法人名稱,登記日期,類別,設立登記撤銷,設立登記註銷,明細,檔案位置,ID,法院代碼
福建金門地方法院,090法登他22,58,變更登記,社團法人金門縣金湖鎮新頭村陳氏宗親會,090/08/27,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAADvwAAD&bc=090&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000022&ef=KMD&fg=1,output/details/KMD/AAD/AAAdkxAAHAAADvwAAD.json,AAAdkxAAHAAADvwAAD,KMD
福建金門地方法院,090法登他23,32,變更登記,社團法人金門縣邵氏宗親會,090/09/12,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAADvsAAA&bc=090&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000023&ef=KMD&fg=1,output/details/KMD/AAA/AAAdkxAAHAAADvsAAA.json,AAAdkxAAHAAADvsAAA,KMD
福建金門地方法院,090法登他24,6,變更登記,社團法人金門縣金沙國小學生家長會,090/10/16,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAADvsAAB&bc=090&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000024&ef=KMD&fg=1,output/details/KMD/AAB/AAAdkxAAHAAADvsAAB.json,AAAdkxAAHAAADvsAAB,KMD
福建金門地方法院,090法登他25,24,變更登記,財團法人金門縣成功陳氏宗親基金會,090/10/16,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAADvsAAC&bc=090&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000025&ef=KMD&fg=1,output/details/KMD/AAC/AAAdkxAAHAAADvsAAC.json,AAAdkxAAHAAADvsAAC,KMD
福建金門地方法院,090法登他27,16,變更登記,社團法人金門縣金湖鎮塔后村陳氏宗親會,090/11/05,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAADvsAAD&bc=090&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000027&ef=KMD&fg=1,output/details/KMD/AAD/AAAdkxAAHAAADvsAAD.json,AAAdkxAAHAAADvsAAD,KMD
福建金門地方法院,090法登他28,3,變更登記,社團法人金門縣烈嶼鄉東林林氏宗親會,090/11/05,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAADuWAAE&bc=090&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000028&ef=KMD&fg=1,output/details/KMD/AAE/AAAdkxAAHAAADuWAAE.json,AAAdkxAAHAAADuWAAE,KMD
福建金門地方法院,090法登社1,57,設立登記,社團法人金門縣蕭氏宗親會,090/02/05,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAADuXAAA&bc=090&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000001&ef=KMD&fg=1,output/details/KMD/AAA/AAAdkxAAHAAADuXAAA.json,AAAdkxAAHAAADuXAAA,KMD
福建金門地方法院,090法登社5,58,設立登記,社團法人金門縣金湖鎮新頭村陳氏宗親會,090/03/07,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAADuXAAB&bc=090&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000005&ef=KMD&fg=1,output/details/KMD/AAB/AAAdkxAAHAAADuXAAB.json,AAAdkxAAHAAADuXAAB,KMD
福建金門地方法院,090法登社7,59,設立登記,社團法人金門縣魏氏宗親會,090/04/09,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAADuXAAC&bc=090&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000007&ef=KMD&fg=1,output/details/KMD/AAC/AAAdkxAAHAAADuXAAC.json,AAAdkxAAHAAADuXAAC,KMD
福建金門地方法院,090法登社11,61,設立登記,社團法人金門縣金城鎮和平新村社區發展協會,090/05/10,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAADvkAAA&bc=090&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000011&ef=KMD&fg=1,output/details/KMD/AAA/AAAdkxAAHAAADvkAAA.json,AAAdkxAAHAAADvkAAA,KMD
