法院名稱,登記案號,登記號數,案由,法人名稱,登記日期,類別,設立登記撤銷,設立登記註銷,明細,檔案位置,ID,法院代碼
臺灣桃園地方法院,088法登社28,331,設立登記,社團法人桃園縣蘆竹鄉南崁社區發展協會,088/12/07,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIn9AAC&bc=088&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000028&ef=TYD&fg=1,output/details/TYD/088/000028/AAAdkxAAHAAAIn9AAC.json,AAAdkxAAHAAAIn9AAC,TYD
臺灣桃園地方法院,088法登財1,285,設立登記,財團法人三和國民小學文教基金會,088/02/11,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIn9AAD&bc=088&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000001&ef=TYD&fg=1,output/details/TYD/088/000001/AAAdkxAAHAAAIn9AAD.json,AAAdkxAAHAAAIn9AAD,TYD
臺灣桃園地方法院,088法登財2,286,設立登記,財團法人桃園縣中壢市林森國民小學文教基金會,088/03/03,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIo8AAA&bc=088&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000002&ef=TYD&fg=1,output/details/TYD/088/000002/AAAdkxAAHAAAIo8AAA.json,AAAdkxAAHAAAIo8AAA,TYD
臺灣桃園地方法院,088法登財3,289,設立登記,財團法人桃園基督徒八德禮拜堂,088/03/26,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIo8AAB&bc=088&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000003&ef=TYD&fg=1,output/details/TYD/088/000003/AAAdkxAAHAAAIo8AAB.json,AAAdkxAAHAAAIo8AAB,TYD
臺灣桃園地方法院,088法登財4,287,設立登記,財團法人桃園縣蘆竹鄉山忶國民小學文教基金會,088/03/11,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAImEAAA&bc=088&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000004&ef=TYD&fg=1,output/details/TYD/088/000004/AAAdkxAAHAAAImEAAA.json,AAAdkxAAHAAAImEAAA,TYD
臺灣桃園地方法院,088法登財5,288,設立登記,財團法人台灣聖民教會,088/03/22,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIlxAAB&bc=088&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000005&ef=TYD&fg=1,output/details/TYD/088/000005/AAAdkxAAHAAAIlxAAB.json,AAAdkxAAHAAAIlxAAB,TYD
臺灣桃園地方法院,088法登財7,294,設立登記,財團法人桃園縣私立心一慈善基金會,088/04/22,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIlxAAC&bc=088&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000007&ef=TYD&fg=1,output/details/TYD/088/000007/AAAdkxAAHAAAIlxAAC.json,AAAdkxAAHAAAIlxAAC,TYD
臺灣桃園地方法院,088法登財8,299,設立登記,財團法人桃園縣私立脊髓損傷潛能發展中心,088/05/25,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIlxAAD&bc=088&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000008&ef=TYD&fg=1,output/details/TYD/088/000008/AAAdkxAAHAAAIlxAAD.json,AAAdkxAAHAAAIlxAAD,TYD
臺灣桃園地方法院,088法登財9,305,設立登記,財團法人浩然育德文教基金會,088/06/29,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAImBAAA&bc=088&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000009&ef=TYD&fg=1,output/details/TYD/088/000009/AAAdkxAAHAAAImBAAA.json,AAAdkxAAHAAAImBAAA,TYD
臺灣桃園地方法院,088法登財10,297,設立登記,財團法人龜山國民小學文教基金會,088/05/18,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIm0AAB&bc=088&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000010&ef=TYD&fg=1,output/details/TYD/088/000010/AAAdkxAAHAAAIm0AAB.json,AAAdkxAAHAAAIm0AAB,TYD
