法院名稱,登記案號,登記號數,案由,法人名稱,登記日期,類別,設立登記撤銷,設立登記註銷,明細,檔案位置,ID,法院代碼
臺灣澎湖地方法院,066登法人2,7,設立登記,財團法人天主教澎湖教區,066/04/23,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPllAAB&bc=066&cd=%B5%6E%AA%6B%A4%48++++++++++++++&de=000002&ef=PHD&fg=1,output/details/PHD/AAB/AAAdkxAAHAAAPllAAB.json,AAAdkxAAHAAAPllAAB,PHD
臺灣澎湖地方法院,066登法人3,5,解散及清算人任免,財團法人台灣更生保護會澎湖區分會,066/04/27,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPldAAG&bc=066&cd=%B5%6E%AA%6B%A4%48++++++++++++++&de=000003&ef=PHD&fg=1,output/details/PHD/AAG/AAAdkxAAHAAAPldAAG.json,AAAdkxAAHAAAPldAAG,PHD
臺灣澎湖地方法院,067法登1,8,設立登記,財團法人臺灣省澎湖縣馬公教會,067/07/17,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPliAAF&bc=067&cd=%AA%6B%B5%6E++++++++++++++++&de=000001&ef=PHD&fg=1,output/details/PHD/AAF/AAAdkxAAHAAAPliAAF.json,AAAdkxAAHAAAPliAAF,PHD
臺灣澎湖地方法院,069法登他11,9,設立登記,財團法人澎湖縣後備軍人獎學基金會,069/08/27,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPliAAA&bc=069&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000011&ef=PHD&fg=1,output/details/PHD/AAA/AAAdkxAAHAAAPliAAA.json,AAAdkxAAHAAAPliAAA,PHD
臺灣澎湖地方法院,071法登12,10,設立登記,財團法人澎湖縣馬公市薓裡里林燕力行獎學基金會,071/07/16,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAADuuAAA&bc=071&cd=%AA%6B%B5%6E++++++++++++++++&de=000012&ef=PHD&fg=1,output/details/PHD/AAA/AAAdkxAAHAAADuuAAA.json,AAAdkxAAHAAADuuAAA,PHD
臺灣澎湖地方法院,072法登1,4,變更登記,財團法人澎湖縣觀光協會,072/06/22,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPlkAAG&bc=072&cd=%AA%6B%B5%6E++++++++++++++++&de=000001&ef=PHD&fg=1,output/details/PHD/AAG/AAAdkxAAHAAAPlkAAG.json,AAAdkxAAHAAAPlkAAG,PHD
臺灣澎湖地方法院,072法登2,10,變更登記,財團法人澎湖縣馬公市薓裡里林燕力行獎學基金會,072/11/21,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPlfAAE&bc=072&cd=%AA%6B%B5%6E++++++++++++++++&de=000002&ef=PHD&fg=1,output/details/PHD/AAE/AAAdkxAAHAAAPlfAAE.json,AAAdkxAAHAAAPlfAAE,PHD
臺灣澎湖地方法院,073法登1,11,設立登記,財團法人台灣省菸酒公賣局澎湖分局職工福利委員會,073/08/03,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAADu6AAD&bc=073&cd=%AA%6B%B5%6E++++++++++++++++&de=000001&ef=PHD&fg=1,output/details/PHD/AAD/AAAdkxAAHAAADu6AAD.json,AAAdkxAAHAAADu6AAD,PHD
臺灣澎湖地方法院,074法登1,6,變更登記,財團法人澎湖縣馬公市鎖港里北極殿及坤元寺廟會,074/04/08,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPlhAAA&bc=074&cd=%AA%6B%B5%6E++++++++++++++++&de=000001&ef=PHD&fg=1,output/details/PHD/AAA/AAAdkxAAHAAAPlhAAA.json,AAAdkxAAHAAAPlhAAA,PHD
臺灣澎湖地方法院,074法登2,12,設立登記,財團法人台灣電力股份有限公司澎湖區職工福利委員會,074/10/07,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAADu6AAC&bc=074&cd=%AA%6B%B5%6E++++++++++++++++&de=000002&ef=PHD&fg=1,output/details/PHD/AAC/AAAdkxAAHAAADu6AAC.json,AAAdkxAAHAAADu6AAC,PHD
