法院名稱,登記案號,登記號數,案由,法人名稱,登記日期,類別,設立登記撤銷,設立登記註銷,明細,檔案位置
臺灣彰化地方法院,094法登他17,213,變更登記,財團法人博觀致遠文教基金會,094/03/23,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJbxAAI&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000017&ef=CHD&fg=1,output/details/CHD/AAI/AAAdkxAAHAAAJbxAAI
臺灣彰化地方法院,094法登他18,143,變更登記,財團法人彰化縣私立柯豆社會福利慈善事業基金會,094/03/25,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJbxAAJ&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000018&ef=CHD&fg=1,output/details/CHD/AAJ/AAAdkxAAHAAAJbxAAJ
臺灣彰化地方法院,094法登他19,148,變更登記,財團法人彰化縣朝陽文教基金會,094/03/29,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJbxAAK&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000019&ef=CHD&fg=1,output/details/CHD/AAK/AAAdkxAAHAAAJbxAAK
臺灣彰化地方法院,094法登他20,218,變更登記,財團法人車輛研究測試中心,094/03/29,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJbxAAL&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000020&ef=CHD&fg=1,output/details/CHD/AAL/AAAdkxAAHAAAJbxAAL
臺灣彰化地方法院,094法登他21,42,變更登記,財團法人彰化縣員林寺,094/04/11,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJbxAAM&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000021&ef=CHD&fg=1,output/details/CHD/AAM/AAAdkxAAHAAAJbxAAM
臺灣彰化地方法院,094法登他22,59,變更登記,財團法人中華杏林基金會,094/04/06,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJb1AAA&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000022&ef=CHD&fg=1,output/details/CHD/AAA/AAAdkxAAHAAAJb1AAA
臺灣彰化地方法院,094法登他23,232,變更登記,社團法人彰化縣鹿港國際青年商會,094/04/06,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJb1AAB&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000023&ef=CHD&fg=1,output/details/CHD/AAB/AAAdkxAAHAAAJb1AAB
臺灣彰化地方法院,094法登他24,273,變更登記,財團法人切膚之愛社會福利慈善事業基金會,094/04/07,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJb1AAC&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000024&ef=CHD&fg=1,output/details/CHD/AAC/AAAdkxAAHAAAJb1AAC
臺灣彰化地方法院,094法登他25,178,變更登記,社團法人彰化縣脊髓損傷重建協會,094/04/27,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJb1AAD&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000025&ef=CHD&fg=1,output/details/CHD/AAD/AAAdkxAAHAAAJb1AAD
臺灣彰化地方法院,094法登他26,177,變更登記,社團法人彰化縣肢體傷殘協進會,094/04/27,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJasAAF&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000026&ef=CHD&fg=1,output/details/CHD/AAF/AAAdkxAAHAAAJasAAF
臺灣彰化地方法院,094法登他28,151,變更登記,財團法人國立彰化師範大學文教基金會,094/04/22,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJasAAH&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000028&ef=CHD&fg=1,output/details/CHD/AAH/AAAdkxAAHAAAJasAAH
臺灣彰化地方法院,094法登他29,51,變更登記,財團法人臺灣省彰化社會教育館社會教育基金會,094/04/19,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJa4AAJ&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000029&ef=CHD&fg=1,output/details/CHD/AAJ/AAAdkxAAHAAAJa4AAJ
臺灣彰化地方法院,094法登他30,246,變更登記,社團法人彰化縣公害防治協會,094/04/22,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJa4AAK&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000030&ef=CHD&fg=1,output/details/CHD/AAK/AAAdkxAAHAAAJa4AAK
臺灣彰化地方法院,094法登他31,155,變更登記,社團法人彰化縣忠義慈善會,094/04/25,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJa4AAL&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000031&ef=CHD&fg=1,output/details/CHD/AAL/AAAdkxAAHAAAJa4AAL
臺灣彰化地方法院,094法登他32,211,變更登記,財團法人中華民國天德教凌雄寶殿,094/04/19,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJa8AAA&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000032&ef=CHD&fg=1,output/details/CHD/AAA/AAAdkxAAHAAAJa8AAA
臺灣彰化地方法院,094法登他34,184,變更登記,社團法人彰化縣聲暉協進會,094/04/27,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJa8AAC&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000034&ef=CHD&fg=1,output/details/CHD/AAC/AAAdkxAAHAAAJa8AAC
臺灣彰化地方法院,094法登他35,46,變更登記,財團法人私立小天才幼稚園,094/04/29,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJa8AAD&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000035&ef=CHD&fg=1,output/details/CHD/AAD/AAAdkxAAHAAAJa8AAD
臺灣彰化地方法院,094法登他36,204,變更登記,財團法人林耀東教育文化藝術基金會,094/05/05,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJa8AAF&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000036&ef=CHD&fg=1,output/details/CHD/AAF/AAAdkxAAHAAAJa8AAF
臺灣彰化地方法院,094法登他37,6,變更登記,財團法人彰化縣妙化堂,094/05/05,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJa8AAG&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000037&ef=CHD&fg=1,output/details/CHD/AAG/AAAdkxAAHAAAJa8AAG
臺灣彰化地方法院,094法登他39,153,變更登記,財團法人彰化縣公益頻道基金會,094/05/16,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIp4AAH&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000039&ef=CHD&fg=1,output/details/CHD/AAH/AAAdkxAAHAAAIp4AAH
臺灣彰化地方法院,094法登他40,9,變更登記,財團法人彰化縣私立鹿港金長順泉郊慈善基金會,094/06/28,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIqEAAK&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000040&ef=CHD&fg=1,output/details/CHD/AAK/AAAdkxAAHAAAIqEAAK
臺灣彰化地方法院,094法登他41,13,變更登記,財團法人彰化縣天理教真明彰化教會,094/05/16,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIqEAAL&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000041&ef=CHD&fg=1,output/details/CHD/AAL/AAAdkxAAHAAAIqEAAL
臺灣彰化地方法院,094法登他42,60,變更登記,社團法人彰化縣基督教青年會,094/06/16,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIqEAAM&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000042&ef=CHD&fg=1,output/details/CHD/AAM/AAAdkxAAHAAAIqEAAM
臺灣彰化地方法院,094法登他43,53,變更登記,財團法人溪湖佛教蓮社文教基金會,094/05/23,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIqIAAA&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000043&ef=CHD&fg=1,output/details/CHD/AAA/AAAdkxAAHAAAIqIAAA
臺灣彰化地方法院,094法登他45,15,變更登記,財團法人建國科技大學,094/05/23,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIqIAAD&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000045&ef=CHD&fg=1,output/details/CHD/AAD/AAAdkxAAHAAAIqIAAD
臺灣彰化地方法院,094法登他46,242,變更登記,財團法人台灣兒童暨家庭扶助基金會,094/06/02,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIqIAAE&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000046&ef=CHD&fg=1,output/details/CHD/AAE/AAAdkxAAHAAAIqIAAE
臺灣彰化地方法院,094法登他47,296,變更登記,社團法人彰化縣愛加倍社區服務協會,094/06/13,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIqIAAF&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000047&ef=CHD&fg=1,output/details/CHD/AAF/AAAdkxAAHAAAIqIAAF
臺灣彰化地方法院,094法登他48,217,變更登記,社團法人彰化縣全人教育協會,094/08/04,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIqIAAG&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000048&ef=CHD&fg=1,output/details/CHD/AAG/AAAdkxAAHAAAIqIAAG
臺灣彰化地方法院,094法登他49,121,變更登記,財團法人彰化縣私立珍瑩老人養護中心,094/06/06,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIptAAI&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000049&ef=CHD&fg=1,output/details/CHD/AAI/AAAdkxAAHAAAIptAAI
臺灣彰化地方法院,094法登他50,247,變更登記,財團法人彰化縣私立葳群公益慈善事業基金會,094/06/06,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIp5AAJ&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000050&ef=CHD&fg=1,output/details/CHD/AAJ/AAAdkxAAHAAAIp5AAJ
臺灣彰化地方法院,094法登他51,202,變更登記,財團法人國立員林高級中學文教基金會,094/06/24,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIp9AAA&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000051&ef=CHD&fg=1,output/details/CHD/AAA/AAAdkxAAHAAAIp9AAA
臺灣彰化地方法院,094法登他52,124,變更登記,財團法人彰化高商文教基金會,094/06/16,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIp9AAB&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000052&ef=CHD&fg=1,output/details/CHD/AAB/AAAdkxAAHAAAIp9AAB
臺灣彰化地方法院,094法登他53,191,變更登記,財團法人天倫文教基金會,094/06/17,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIp9AAC&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000053&ef=CHD&fg=1,output/details/CHD/AAC/AAAdkxAAHAAAIp9AAC
臺灣彰化地方法院,094法登他54,2,變更登記,財團法人中州技術學院,094/10/19,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIp9AAD&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000054&ef=CHD&fg=1,output/details/CHD/AAD/AAAdkxAAHAAAIp9AAD
臺灣彰化地方法院,094法登他55,22,變更登記,財團法人天主教耶穌聖心修女會,094/07/04,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIp9AAE&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000055&ef=CHD&fg=1,output/details/CHD/AAE/AAAdkxAAHAAAIp9AAE
臺灣彰化地方法院,094法登他56,224,變更登記,財團法人翁成教育文化藝術基金會,094/06/28,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIp9AAF&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000056&ef=CHD&fg=1,output/details/CHD/AAF/AAAdkxAAHAAAIp9AAF
臺灣彰化地方法院,094法登他57,197,變更登記,財團法人謝林玉鶯文教基金會,094/06/28,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIp9AAG&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000057&ef=CHD&fg=1,output/details/CHD/AAG/AAAdkxAAHAAAIp9AAG
臺灣彰化地方法院,094法登他58,185,變更登記,財團法人彰化縣私立海頓社會福利慈善事業基金會,094/08/25,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIp9AAH&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000058&ef=CHD&fg=1,output/details/CHD/AAH/AAAdkxAAHAAAIp9AAH
臺灣彰化地方法院,094法登他59,7,變更登記,財團法人中華基督教浸信宣道會員林教會,094/07/05,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIp9AAI&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000059&ef=CHD&fg=1,output/details/CHD/AAI/AAAdkxAAHAAAIp9AAI
臺灣彰化地方法院,094法登他60,152,變更登記,社團法人彰化縣啟智協進會,094/07/13,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJbsAAF&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000060&ef=CHD&fg=1,output/details/CHD/AAF/AAAdkxAAHAAAJbsAAF
臺灣彰化地方法院,094法登他61,15,變更登記,財團法人建國科技大學,094/07/12,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJbsAAG&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000061&ef=CHD&fg=1,output/details/CHD/AAG/AAAdkxAAHAAAJbsAAG
臺灣彰化地方法院,094法登他62,49,變更登記,財團法人大葉大學,094/08/05,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJbsAAH&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000062&ef=CHD&fg=1,output/details/CHD/AAH/AAAdkxAAHAAAJbsAAH
臺灣彰化地方法院,094法登他63,178,變更登記,社團法人彰化縣脊髓損傷重建協會,094/07/15,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJbsAAI&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000063&ef=CHD&fg=1,output/details/CHD/AAI/AAAdkxAAHAAAJbsAAI
臺灣彰化地方法院,094法登他64,166,變更登記,財團法人彰化縣頂新和德文教基金會,094/07/25,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJbsAAJ&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000064&ef=CHD&fg=1,output/details/CHD/AAJ/AAAdkxAAHAAAJbsAAJ
臺灣彰化地方法院,094法登他65,222,變更登記,財團法人源埤文教基金會,094/08/04,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJbsAAK&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000065&ef=CHD&fg=1,output/details/CHD/AAK/AAAdkxAAHAAAJbsAAK
臺灣彰化地方法院,094法登他66,135,變更登記,財團法人半線文教基金會,094/08/16,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJbsAAL&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000066&ef=CHD&fg=1,output/details/CHD/AAL/AAAdkxAAHAAAJbsAAL
臺灣彰化地方法院,094法登他67,149,變更登記,社團法人彰化縣和美鎮老人會,094/09/29,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJb0AAA&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000067&ef=CHD&fg=1,output/details/CHD/AAA/AAAdkxAAHAAAJb0AAA
臺灣彰化地方法院,094法登他68,161,變更登記,財團法人拓展文教基金會,094/08/05,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJb0AAC&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000068&ef=CHD&fg=1,output/details/CHD/AAC/AAAdkxAAHAAAJb0AAC
臺灣彰化地方法院,094法登他69,228,變更登記,財團法人彰化縣私立真善美社會福利慈善事業基金會,094/08/04,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJb0AAB&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000069&ef=CHD&fg=1,output/details/CHD/AAB/AAAdkxAAHAAAJb0AAB
臺灣彰化地方法院,094法登他70,130,變更登記,社團法人彰化縣企業經營研究協會,094/08/11,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJb0AAD&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000070&ef=CHD&fg=1,output/details/CHD/AAD/AAAdkxAAHAAAJb0AAD
臺灣彰化地方法院,094法登他71,181,變更登記,財團法人洪宗玉文教基金會,094/08/18,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJb0AAF&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000071&ef=CHD&fg=1,output/details/CHD/AAF/AAAdkxAAHAAAJb0AAF
臺灣彰化地方法院,094法登他72,165,變更登記,社團法人彰化縣明道同心慈善會,094/09/22,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJb1AAH&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000072&ef=CHD&fg=1,output/details/CHD/AAH/AAAdkxAAHAAAJb1AAH
臺灣彰化地方法院,094法登他73,33,變更登記,財團法人彰化縣私立秀和慈善事業基金會,094/08/30,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJb1AAJ&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000073&ef=CHD&fg=1,output/details/CHD/AAJ/AAAdkxAAHAAAJb1AAJ
臺灣彰化地方法院,094法登他74,128,變更登記,財團法人彰化縣私立至誠社會福利慈善事業基金會,094/11/21,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJb1AAK&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000074&ef=CHD&fg=1,output/details/CHD/AAK/AAAdkxAAHAAAJb1AAK
臺灣彰化地方法院,094法登他75,244,變更登記,財團法人正新輪胎羅結教育基金會,094/09/13,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJb1AAL&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000075&ef=CHD&fg=1,output/details/CHD/AAL/AAAdkxAAHAAAJb1AAL
臺灣彰化地方法院,094法登他76,173,變更登記,財團法人花壇北玄宮,094/09/26,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJb5AAA&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000076&ef=CHD&fg=1,output/details/CHD/AAA/AAAdkxAAHAAAJb5AAA
臺灣彰化地方法院,094法登他77,10,變更登記,財團法人台灣省彰化縣私立正德高級中學,094/09/15,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJb5AAC&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000077&ef=CHD&fg=1,output/details/CHD/AAC/AAAdkxAAHAAAJb5AAC
臺灣彰化地方法院,094法登他78,168,變更登記,財團法人關懷文教基金會,094/10/07,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJb5AAF&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000078&ef=CHD&fg=1,output/details/CHD/AAF/AAAdkxAAHAAAJb5AAF
臺灣彰化地方法院,094法登他79,167,變更登記,社團法人彰化縣天德教會,094/10/14,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJb5AAG&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000079&ef=CHD&fg=1,output/details/CHD/AAG/AAAdkxAAHAAAJb5AAG
臺灣彰化地方法院,094法登他80,16,變更登記,財團法人彰化縣私立鹿港民俗文物館,094/10/18,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJb5AAH&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000080&ef=CHD&fg=1,output/details/CHD/AAH/AAAdkxAAHAAAJb5AAH
臺灣彰化地方法院,094法登他81,8,變更登記,財團法人台灣省彰化縣私立文興高級中學,094/11/07,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJa8AAK&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000081&ef=CHD&fg=1,output/details/CHD/AAK/AAAdkxAAHAAAJa8AAK
臺灣彰化地方法院,094法登他82,11,變更登記,財團法人台灣省彰化縣私立大慶高級商工職業學校,094/11/09,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJa8AAM&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000082&ef=CHD&fg=1,output/details/CHD/AAM/AAAdkxAAHAAAJa8AAM
臺灣彰化地方法院,094法登他83,119,變更登記,財團法人仁愛殘障文教基金會,095/02/15,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJbAAAA&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000083&ef=CHD&fg=1,output/details/CHD/AAA/AAAdkxAAHAAAJbAAAA
臺灣彰化地方法院,094法登他84,24,變更登記,財團法人彰化縣後備軍人（子女）?冗髐撅訄簹鷛|,094/11/10,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJbAAAB&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000084&ef=CHD&fg=1,output/details/CHD/AAB/AAAdkxAAHAAAJbAAAB
臺灣彰化地方法院,094法登他85,296,變更登記,社團法人彰化縣愛加倍社區服務協會,094/11/29,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJbAAAC&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000085&ef=CHD&fg=1,output/details/CHD/AAC/AAAdkxAAHAAAJbAAAC
臺灣彰化地方法院,094法登他86,57,變更登記,財團法人鹿港教會聚會所,094/12/02,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJbAAAD&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000086&ef=CHD&fg=1,output/details/CHD/AAD/AAAdkxAAHAAAJbAAAD
臺灣彰化地方法院,094法登他87,204,變更登記,財團法人林耀東葉金鳳文教基金會,094/12/12,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJbAAAE&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000087&ef=CHD&fg=1,output/details/CHD/AAE/AAAdkxAAHAAAJbAAAE
臺灣彰化地方法院,094法登他88,12,變更登記,財團法人彰化縣員林教會聚會所,094/12/23,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJbAAAF&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000088&ef=CHD&fg=1,output/details/CHD/AAF/AAAdkxAAHAAAJbAAAF
臺灣彰化地方法院,094法登他89,218,變更登記,財團法人車輛研究測試中心,095/03/06,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJbAAAG&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000089&ef=CHD&fg=1,output/details/CHD/AAG/AAAdkxAAHAAAJbAAAG
臺灣彰化地方法院,094法登他90,6,變更登記,財團法人彰化縣妙化堂,095/02/20,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJa9AAG&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000090&ef=CHD&fg=1,output/details/CHD/AAG/AAAdkxAAHAAAJa9AAG
臺灣彰化地方法院,094法登他92,14,變更登記,財團法人台灣省彰化縣私立達德高級商工職業學校,094/12/26,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJaOAAH&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000092&ef=CHD&fg=1,output/details/CHD/AAH/AAAdkxAAHAAAJaOAAH
