法院名稱,登記案號,登記號數,案由,法人名稱,登記日期,類別,設立登記撤銷,設立登記註銷,明細,檔案位置
臺灣嘉義地方法院,065法人登31,92,設立登記,財團法人台灣省嘉義縣嘉義市鵬思宮,065/12/14,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL3GAAB&bc=065&cd=%AA%6B%A4%48%B5%6E++++++++++++++&de=000031&ef=CYD&fg=1,output/details/CYD/AAB/AAAdkxAAHAAAL3GAAB.json
臺灣嘉義地方法院,066法人登8,93,設立登記,財團法人台灣省嘉義縣嘉義市湖內里水得寺觀音佛祖廟,066/06/11,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL3GAAC&bc=066&cd=%AA%6B%A4%48%B5%6E++++++++++++++&de=000008&ef=CYD&fg=1,output/details/CYD/AAC/AAAdkxAAHAAAL3GAAC.json
臺灣嘉義地方法院,066法人登11,94,設立登記,財團法人台灣省嘉義縣梅山玉虛宮,066/07/29,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL3GAAD&bc=066&cd=%AA%6B%A4%48%B5%6E++++++++++++++&de=000011&ef=CYD&fg=1,output/details/CYD/AAD/AAAdkxAAHAAAL3GAAD.json
臺灣嘉義地方法院,066法人登12,95,設立登記,財團法人台灣省嘉義縣朴子教會聚會所,066/08/03,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL3OAAB&bc=066&cd=%AA%6B%A4%48%B5%6E++++++++++++++&de=000012&ef=CYD&fg=1,output/details/CYD/AAB/AAAdkxAAHAAAL3OAAB.json
臺灣嘉義地方法院,066法人登13,96,設立登記,財團法人台灣省嘉義縣嘉義市真武宮,066/08/05,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL3KAAC&bc=066&cd=%AA%6B%A4%48%B5%6E++++++++++++++&de=000013&ef=CYD&fg=1,output/details/CYD/AAC/AAAdkxAAHAAAL3KAAC.json
臺灣嘉義地方法院,067法人登9,97,設立登記,財團法人臺灣省嘉義縣東石鄉型厝村山寮由天宮,067/06/20,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL3KAAD&bc=067&cd=%AA%6B%A4%48%B5%6E++++++++++++++&de=000009&ef=CYD&fg=1,output/details/CYD/AAD/AAAdkxAAHAAAL3KAAD.json
臺灣嘉義地方法院,067法人登10,98,設立登記,財團法人台灣省嘉義縣布袋鎮見龍里金華山堂,067/06/16,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL3KAAE&bc=067&cd=%AA%6B%A4%48%B5%6E++++++++++++++&de=000010&ef=CYD&fg=1,output/details/CYD/AAE/AAAdkxAAHAAAL3KAAE.json
臺灣嘉義地方法院,068法人登8,98,變更登記,財團法人台灣省嘉義縣布袋鎮見龍里金華山堂,068/05/17,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL3OAAA&bc=068&cd=%AA%6B%A4%48%B5%6E++++++++++++++&de=000008&ef=CYD&fg=1,output/details/CYD/AAA/AAAdkxAAHAAAL3OAAA.json
臺灣嘉義地方法院,068法人登10,99,設立登記,財團法人台灣省嘉義縣嘉義市富安宮,068/07/30,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL30AAB&bc=068&cd=%AA%6B%A4%48%B5%6E++++++++++++++&de=000010&ef=CYD&fg=1,output/details/CYD/AAB/AAAdkxAAHAAAL30AAB.json
臺灣嘉義地方法院,068登法人13,100,設立登記,財團法人滿榮綜合醫院,068/08/21,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL3wAAC&bc=068&cd=%B5%6E%AA%6B%A4%48++++++++++++++&de=000013&ef=CYD&fg=1,output/details/CYD/AAC/AAAdkxAAHAAAL3wAAC.json
臺灣嘉義地方法院,069法人登4,102,設立登記,財團法人嘉義縣後備軍人?冗簹鷛|,069/07/19,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL3wAAD&bc=069&cd=%AA%6B%A4%48%B5%6E++++++++++++++&de=000004&ef=CYD&fg=1,output/details/CYD/AAD/AAAdkxAAHAAAL3wAAD.json
臺灣嘉義地方法院,069法人登7,103,設立登記,財團法人台灣省嘉義縣水上基督教浸信會,069/10/22,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL3wAAE&bc=069&cd=%AA%6B%A4%48%B5%6E++++++++++++++&de=000007&ef=CYD&fg=1,output/details/CYD/AAE/AAAdkxAAHAAAL3wAAE.json
臺灣嘉義地方法院,070法人登4,105,設立登記,財團法人台灣省嘉義縣朴子配天宮,070/06/29,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL30AAA&bc=070&cd=%AA%6B%A4%48%B5%6E++++++++++++++&de=000004&ef=CYD&fg=1,output/details/CYD/AAA/AAAdkxAAHAAAL30AAA.json
臺灣嘉義地方法院,070法人登11,104,設立登記,財團法人中華基督教嘉義浸信會,070/06/24,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL2aAAB&bc=070&cd=%AA%6B%A4%48%B5%6E++++++++++++++&de=000011&ef=CYD&fg=1,output/details/CYD/AAB/AAAdkxAAHAAAL2aAAB.json
臺灣嘉義地方法院,070法人登15,88,變更登記,財團法人台灣省嘉義縣義竹鄉普照寺,070/11/16,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL2fAAC&bc=070&cd=%AA%6B%A4%48%B5%6E++++++++++++++&de=000015&ef=CYD&fg=1,output/details/CYD/AAC/AAAdkxAAHAAAL2fAAC.json
臺灣嘉義地方法院,070登法人3,49,變更登記,財團法人臺灣省嘉義縣嘉義市普德寺,070/01/09,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL2fAAD&bc=070&cd=%B5%6E%AA%6B%A4%48++++++++++++++&de=000003&ef=CYD&fg=1,output/details/CYD/AAD/AAAdkxAAHAAAL2fAAD.json
臺灣嘉義地方法院,071法人登8,21,變更登記,財團法人嘉義縣柯蔡宗親會,071/06/05,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL2fAAE&bc=071&cd=%AA%6B%A4%48%B5%6E++++++++++++++&de=000008&ef=CYD&fg=1,output/details/CYD/AAE/AAAdkxAAHAAAL2fAAE.json
臺灣嘉義地方法院,072法登28,4,變更登記,財團法人台灣省私立嘉義仁愛之家,072/12/27,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL2aAAA&bc=072&cd=%AA%6B%B5%6E++++++++++++++++&de=000028&ef=CYD&fg=1,output/details/CYD/AAA/AAAdkxAAHAAAL2aAAA.json
臺灣嘉義地方法院,072法登29,89,變更登記,財團法人台灣省嘉義市福社宮,072/11/02,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL2bAAB&bc=072&cd=%AA%6B%B5%6E++++++++++++++++&de=000029&ef=CYD&fg=1,output/details/CYD/AAB/AAAdkxAAHAAAL2bAAB.json
臺灣嘉義地方法院,072法登36,106,設立登記,財團法人朴子基督教浸禮聖經會,073/03/14,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL2ZAAC&bc=072&cd=%AA%6B%B5%6E++++++++++++++++&de=000036&ef=CYD&fg=1,output/details/CYD/AAC/AAAdkxAAHAAAL2ZAAC.json
臺灣嘉義地方法院,073法登31,85,變更登記,財團法人台灣省嘉義縣義德寺,073/12/26,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL2ZAAE&bc=073&cd=%AA%6B%B5%6E++++++++++++++++&de=000031&ef=CYD&fg=1,output/details/CYD/AAE/AAAdkxAAHAAAL2ZAAE.json
臺灣嘉義地方法院,074法登7,107,設立登記,財團法人私立信孚愛鄉?冗簹鷛|,074/01/30,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL2bAAA&bc=074&cd=%AA%6B%B5%6E++++++++++++++++&de=000007&ef=CYD&fg=1,output/details/CYD/AAA/AAAdkxAAHAAAL2bAAA.json
臺灣嘉義地方法院,075法登3,34,變更登記,財團法人台灣省嘉義市私立嘉華高級中學,075/03/26,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL2WAAB&bc=075&cd=%AA%6B%B5%6E++++++++++++++++&de=000003&ef=CYD&fg=1,output/details/CYD/AAB/AAAdkxAAHAAAL2WAAB.json
臺灣嘉義地方法院,075法登21,108,設立登記,財團法人嘉義市文化基金會,075/10/21,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL2VAAC&bc=075&cd=%AA%6B%B5%6E++++++++++++++++&de=000021&ef=CYD&fg=1,output/details/CYD/AAC/AAAdkxAAHAAAL2VAAC.json
臺灣嘉義地方法院,075法登26,109,設立登記,財團法人嘉義縣文化基金會,075/10/23,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL2VAAD&bc=075&cd=%AA%6B%B5%6E++++++++++++++++&de=000026&ef=CYD&fg=1,output/details/CYD/AAD/AAAdkxAAHAAAL2VAAD.json
臺灣嘉義地方法院,075法登29,111,設立登記,財團法人臺灣省嘉義市基督教浸禮聖經會嘉義會幕堂,075/12/17,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL2VAAE&bc=075&cd=%AA%6B%B5%6E++++++++++++++++&de=000029&ef=CYD&fg=1,output/details/CYD/AAE/AAAdkxAAHAAAL2VAAE.json
臺灣嘉義地方法院,075法登36,110,設立登記,財團法人台灣區皮蛋業發展基金會,075/12/10,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL2WAAA&bc=075&cd=%AA%6B%B5%6E++++++++++++++++&de=000036&ef=CYD&fg=1,output/details/CYD/AAA/AAAdkxAAHAAAL2WAAA.json
臺灣嘉義地方法院,076法登1,105,變更登記,財團法人台灣省嘉義縣朴子配天宮,076/01/22,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL29AAB&bc=076&cd=%AA%6B%B5%6E++++++++++++++++&de=000001&ef=CYD&fg=1,output/details/CYD/AAB/AAAdkxAAHAAAL29AAB.json
臺灣嘉義地方法院,076法登5,50,變更登記,財團法人台灣省嘉義市天主教會嘉義教區中華聖母會,076/02/21,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL25AAC&bc=076&cd=%AA%6B%B5%6E++++++++++++++++&de=000005&ef=CYD&fg=1,output/details/CYD/AAC/AAAdkxAAHAAAL25AAC.json
臺灣嘉義地方法院,076法登6,112,設立登記,財團法人梅嶺美術文教基金會,076/02/13,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL25AAD&bc=076&cd=%AA%6B%B5%6E++++++++++++++++&de=000006&ef=CYD&fg=1,output/details/CYD/AAD/AAAdkxAAHAAAL25AAD.json
臺灣嘉義地方法院,076法登7,113,設立登記,財團法人台灣省嘉義市基督徒聚會,076/06/25,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL25AAE&bc=076&cd=%AA%6B%B5%6E++++++++++++++++&de=000007&ef=CYD&fg=1,output/details/CYD/AAE/AAAdkxAAHAAAL25AAE.json
臺灣嘉義地方法院,076法登16,97,變更登記,財團法人臺灣省嘉義縣東石鄉型厝村山寮由天宮,076/06/18,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL29AAA&bc=076&cd=%AA%6B%B5%6E++++++++++++++++&de=000016&ef=CYD&fg=1,output/details/CYD/AAA/AAAdkxAAHAAAL29AAA.json
臺灣嘉義地方法院,076法登20,39,變更登記,財團法人台灣省嘉義縣基督教中華福音道路德會,076/09/08,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL2SAAB&bc=076&cd=%AA%6B%B5%6E++++++++++++++++&de=000020&ef=CYD&fg=1,output/details/CYD/AAB/AAAdkxAAHAAAL2SAAB.json
臺灣嘉義地方法院,076法登30,114,設立登記,財團法人嘉義高級工業職業學校校友會?冗鱁簹鷛|,076/11/04,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL2OAAC&bc=076&cd=%AA%6B%B5%6E++++++++++++++++&de=000030&ef=CYD&fg=1,output/details/CYD/AAC/AAAdkxAAHAAAL2OAAC.json
臺灣嘉義地方法院,076法登34,117,設立登記,財團法人嘉義縣新港文教基金會,077/02/04,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL2OAAD&bc=076&cd=%AA%6B%B5%6E++++++++++++++++&de=000034&ef=CYD&fg=1,output/details/CYD/AAD/AAAdkxAAHAAAL2OAAD.json
臺灣嘉義地方法院,076法登35,115,設立登記,社團法人嘉義市工業會,077/01/06,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL2OAAE&bc=076&cd=%AA%6B%B5%6E++++++++++++++++&de=000035&ef=CYD&fg=1,output/details/CYD/AAE/AAAdkxAAHAAAL2OAAE.json
臺灣嘉義地方法院,077民登6,105,變更登記,財團法人台灣省嘉義縣朴子配天宮,077/04/28,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL2SAAA&bc=077&cd=%A5%C1%B5%6E++++++++++++++++&de=000006&ef=CYD&fg=1,output/details/CYD/AAA/AAAdkxAAHAAAL2SAAA.json
臺灣嘉義地方法院,077法登3,116,設立登記,財團法人侯水木先生文教基金會,077/02/05,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL26AAE&bc=077&cd=%AA%6B%B5%6E++++++++++++++++&de=000003&ef=CYD&fg=1,output/details/CYD/AAE/AAAdkxAAHAAAL26AAE.json
臺灣嘉義地方法院,077法登12,91,變更登記,財團法人臺灣省嘉義縣新港鄉中洋村北極玄天宮,077/07/13,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL26AAA&bc=077&cd=%AA%6B%B5%6E++++++++++++++++&de=000012&ef=CYD&fg=1,output/details/CYD/AAA/AAAdkxAAHAAAL26AAA.json
臺灣嘉義地方法院,078法登5,118,設立登記,社團法人中華民國道教會台灣省嘉義市支會,078/07/13,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL26AAB&bc=078&cd=%AA%6B%B5%6E++++++++++++++++&de=000005&ef=CYD&fg=1,output/details/CYD/AAB/AAAdkxAAHAAAL26AAB.json
臺灣嘉義地方法院,078法登6,119,設立登記,財團法人慈恩佛教文化基金會,078/08/05,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL26AAC&bc=078&cd=%AA%6B%B5%6E++++++++++++++++&de=000006&ef=CYD&fg=1,output/details/CYD/AAC/AAAdkxAAHAAAL26AAC.json
臺灣嘉義地方法院,078法登7,120,設立登記,財團法人中國青年服務事業文教基金會嘉義縣分事務所,078/08/16,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL26AAD&bc=078&cd=%AA%6B%B5%6E++++++++++++++++&de=000007&ef=CYD&fg=1,output/details/CYD/AAD/AAAdkxAAHAAAL26AAD.json
臺灣嘉義地方法院,078法登13,124,設立登記,財團法人台灣省嘉義市私立神州高級中學進修補習學校,078/12/26,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL3NAAB&bc=078&cd=%AA%6B%B5%6E++++++++++++++++&de=000013&ef=CYD&fg=1,output/details/CYD/AAB/AAAdkxAAHAAAL3NAAB.json
臺灣嘉義地方法院,078法登14,121,設立登記,社團法人中華民國退伍軍人協會嘉義分會,078/12/23,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL3JAAC&bc=078&cd=%AA%6B%B5%6E++++++++++++++++&de=000014&ef=CYD&fg=1,output/details/CYD/AAC/AAAdkxAAHAAAL3JAAC.json
臺灣嘉義地方法院,079法登1,72,變更登記,財團法人台灣省嘉義縣私立嘉南工商職業補習學校,079/01/19,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL3JAAD&bc=079&cd=%AA%6B%B5%6E++++++++++++++++&de=000001&ef=CYD&fg=1,output/details/CYD/AAD/AAAdkxAAHAAAL3JAAD.json
臺灣嘉義地方法院,079法登2,123,設立登記,財團法人嘉義市幼獅童軍文教基金會,079/01/10,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL3JAAE&bc=079&cd=%AA%6B%B5%6E++++++++++++++++&de=000002&ef=CYD&fg=1,output/details/CYD/AAE/AAAdkxAAHAAAL3JAAE.json
臺灣嘉義地方法院,079法登11,125,設立登記,社團法人嘉義市浙江同鄉會,079/04/16,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL3NAAA&bc=079&cd=%AA%6B%B5%6E++++++++++++++++&de=000011&ef=CYD&fg=1,output/details/CYD/AAA/AAAdkxAAHAAAL3NAAA.json
臺灣嘉義地方法院,079法登19,127,設立登記,社團法人嘉義市吳姓宗親會,079/06/14,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL22AAE&bc=079&cd=%AA%6B%B5%6E++++++++++++++++&de=000019&ef=CYD&fg=1,output/details/CYD/AAE/AAAdkxAAHAAAL22AAE.json
臺灣嘉義地方法院,079法登21,20,變更登記,財團法人基督教會臺灣宣道長老會總會,079/06/20,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL22AAA&bc=079&cd=%AA%6B%B5%6E++++++++++++++++&de=000021&ef=CYD&fg=1,output/details/CYD/AAA/AAAdkxAAHAAAL22AAA.json
臺灣嘉義地方法院,079法登25,128,設立登記,財團法人新約教會嘉義教會,079/08/14,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL22AAB&bc=079&cd=%AA%6B%B5%6E++++++++++++++++&de=000025&ef=CYD&fg=1,output/details/CYD/AAB/AAAdkxAAHAAAL22AAB.json
臺灣嘉義地方法院,079法登26,129,設立登記,財團法人嘉義市安慧學苑文教基金會,079/08/13,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL22AAC&bc=079&cd=%AA%6B%B5%6E++++++++++++++++&de=000026&ef=CYD&fg=1,output/details/CYD/AAC/AAAdkxAAHAAAL22AAC.json
臺灣嘉義地方法院,079法登27,44,變更登記,財團法人台灣省嘉義市保生大帝震安宮,079/09/01,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL22AAD&bc=079&cd=%AA%6B%B5%6E++++++++++++++++&de=000027&ef=CYD&fg=1,output/details/CYD/AAD/AAAdkxAAHAAAL22AAD.json
臺灣嘉義地方法院,079法登33,130,設立登記,財團法人私立南華工學院,079/10/11,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL4IAAB&bc=079&cd=%AA%6B%B5%6E++++++++++++++++&de=000033&ef=CYD&fg=1,output/details/CYD/AAB/AAAdkxAAHAAAL4IAAB.json
臺灣嘉義地方法院,079法登34,111,變更登記,財團法人臺灣省嘉義市基督教浸禮聖經會嘉義會幕堂,079/11/15,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL4EAAC&bc=079&cd=%AA%6B%B5%6E++++++++++++++++&de=000034&ef=CYD&fg=1,output/details/CYD/AAC/AAAdkxAAHAAAL4EAAC.json
臺灣嘉義地方法院,079法登35,119,變更登記,財團法人慈恩佛教文化基金會,079/11/19,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL4EAAD&bc=079&cd=%AA%6B%B5%6E++++++++++++++++&de=000035&ef=CYD&fg=1,output/details/CYD/AAD/AAAdkxAAHAAAL4EAAD.json
臺灣嘉義地方法院,079法登37,131,設立登記,財團法人中正大學學術基金會,079/12/07,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL4EAAE&bc=079&cd=%AA%6B%B5%6E++++++++++++++++&de=000037&ef=CYD&fg=1,output/details/CYD/AAE/AAAdkxAAHAAAL4EAAE.json
臺灣嘉義地方法院,080法登1,105,變更登記,財團法人台灣省嘉義縣朴子配天宮,080/01/12,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL4IAAA&bc=080&cd=%AA%6B%B5%6E++++++++++++++++&de=000001&ef=CYD&fg=1,output/details/CYD/AAA/AAAdkxAAHAAAL4IAAA.json
臺灣嘉義地方法院,080法登2,52,變更登記,財團法人臺灣省嘉義市先天玉虛宮,080/01/10,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL2qAAB&bc=080&cd=%AA%6B%B5%6E++++++++++++++++&de=000002&ef=CYD&fg=1,output/details/CYD/AAB/AAAdkxAAHAAAL2qAAB.json
臺灣嘉義地方法院,080法登5,132,設立登記,社團法人中華民國退伍軍人協會嘉義縣分會,080/02/23,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL2pAAC&bc=080&cd=%AA%6B%B5%6E++++++++++++++++&de=000005&ef=CYD&fg=1,output/details/CYD/AAC/AAAdkxAAHAAAL2pAAC.json
臺灣嘉義地方法院,080法登14,58,變更登記,財團法人臺灣省嘉義縣私立萬能高級工商職業學校,080/09/14,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL2pAAD&bc=080&cd=%AA%6B%B5%6E++++++++++++++++&de=000014&ef=CYD&fg=1,output/details/CYD/AAD/AAAdkxAAHAAAL2pAAD.json
臺灣嘉義地方法院,080法登18,69,變更登記,財團法人臺灣省嘉義市天后宮,080/10/03,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL2pAAE&bc=080&cd=%AA%6B%B5%6E++++++++++++++++&de=000018&ef=CYD&fg=1,output/details/CYD/AAE/AAAdkxAAHAAAL2pAAE.json
臺灣嘉義地方法院,080法登19,135,設立登記,社團法人嘉義縣仁愛慈善會,080/11/23,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL2qAAA&bc=080&cd=%AA%6B%B5%6E++++++++++++++++&de=000019&ef=CYD&fg=1,output/details/CYD/AAA/AAAdkxAAHAAAL2qAAA.json
臺灣嘉義地方法院,080法登20,47,變更登記,財團法人嘉義縣私立協同高級中學,080/12/05,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL3tAAB&bc=080&cd=%AA%6B%B5%6E++++++++++++++++&de=000020&ef=CYD&fg=1,output/details/CYD/AAB/AAAdkxAAHAAAL3tAAB.json
臺灣嘉義地方法院,081法登3,136,設立登記,財團法人九華山地藏庵,081/01/27,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL3NAAC&bc=081&cd=%AA%6B%B5%6E++++++++++++++++&de=000003&ef=CYD&fg=1,output/details/CYD/AAC/AAAdkxAAHAAAL3NAAC.json
臺灣嘉義地方法院,081法登5,76,變更登記,財團法人台灣省嘉義市南屏宮,081/02/15,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL3NAAD&bc=081&cd=%AA%6B%B5%6E++++++++++++++++&de=000005&ef=CYD&fg=1,output/details/CYD/AAD/AAAdkxAAHAAAL3NAAD.json
臺灣嘉義地方法院,081法登6,36,變更登記,財團法人私立吳鳳工業專科學校,081/03/19,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL3NAAE&bc=081&cd=%AA%6B%B5%6E++++++++++++++++&de=000006&ef=CYD&fg=1,output/details/CYD/AAE/AAAdkxAAHAAAL3NAAE.json
臺灣嘉義地方法院,081法登7,57,變更登記,財團法人台灣省嘉義縣私立同濟高級中學,081/04/18,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL3tAAA&bc=081&cd=%AA%6B%B5%6E++++++++++++++++&de=000007&ef=CYD&fg=1,output/details/CYD/AAA/AAAdkxAAHAAAL3tAAA.json
臺灣嘉義地方法院,081法登8,113,變更登記,財團法人台灣省嘉義市基督徒聚會,081/05/04,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL2eAAB&bc=081&cd=%AA%6B%B5%6E++++++++++++++++&de=000008&ef=CYD&fg=1,output/details/CYD/AAB/AAAdkxAAHAAAL2eAAB.json
臺灣嘉義地方法院,081法登9,112,變更登記,財團法人梅嶺美術文教基金會,081/06/17,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL2dAAC&bc=081&cd=%AA%6B%B5%6E++++++++++++++++&de=000009&ef=CYD&fg=1,output/details/CYD/AAC/AAAdkxAAHAAAL2dAAC.json
臺灣嘉義地方法院,081法登10,137,設立登記,財團法人嘉義市普濟寺,081/06/20,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL2dAAD&bc=081&cd=%AA%6B%B5%6E++++++++++++++++&de=000010&ef=CYD&fg=1,output/details/CYD/AAD/AAAdkxAAHAAAL2dAAD.json
臺灣嘉義地方法院,081法登17,138,設立登記,財團法人陳明仁公益文教基金會,081/09/19,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL2dAAE&bc=081&cd=%AA%6B%B5%6E++++++++++++++++&de=000017&ef=CYD&fg=1,output/details/CYD/AAE/AAAdkxAAHAAAL2dAAE.json
