法院名稱,登記案號,登記號數,案由,法人名稱,登記日期,類別,設立登記撤銷,設立登記註銷,明細,
臺灣臺南地方法院,060法登4,74,設立登記,財團法人亞洲航空股份有限公司職工福利委員會,060/05/10,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMa0AAB&bc=060&cd=%AA%6B%B5%6E++++++++++++++++&de=000004&ef=TND&fg=1,
臺灣臺南地方法院,060法登5,75,設立登記,財團法人台灣省台南市私立壽齡高級工業職業補習學校,060/06/22,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMa0AAC&bc=060&cd=%AA%6B%B5%6E++++++++++++++++&de=000005&ef=TND&fg=1,
臺灣臺南地方法院,060法登6,76,設立登記,財團法人台灣省台南縣白河鎮馬稠後關帝廟,060/07/08,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMa0AAD&bc=060&cd=%AA%6B%B5%6E++++++++++++++++&de=000006&ef=TND&fg=1,
臺灣臺南地方法院,061法登1,78,設立登記,財團法人台灣省台南市教會聚會所,061/04/11,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMcAAAD&bc=061&cd=%AA%6B%B5%6E++++++++++++++++&de=000001&ef=TND&fg=1,
臺灣臺南地方法院,061法登2,79,設立登記,財團法人台灣省台南市基督教公墓管理委員會,061/08/04,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMcAAAE&bc=061&cd=%AA%6B%B5%6E++++++++++++++++&de=000002&ef=TND&fg=1,
臺灣臺南地方法院,061法登3,3,變更登記,財團法人台南市兩廣同鄉會,061/10/23,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMcAAAF&bc=061&cd=%AA%6B%B5%6E++++++++++++++++&de=000003&ef=TND&fg=1,
臺灣臺南地方法院,061法登6,6,變更登記,財團法人南部台灣基督長老教會,082/06/01,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMcAAAG&bc=061&cd=%AA%6B%B5%6E++++++++++++++++&de=000006&ef=TND&fg=1,
臺灣臺南地方法院,062法登1,2,變更登記,財團法人台灣省更生保護會台南區分會,082/05/27,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMcAAAH&bc=062&cd=%AA%6B%B5%6E++++++++++++++++&de=000001&ef=TND&fg=1,
臺灣臺南地方法院,062法登2,80,設立登記,財團法人台灣省台南縣私立建國高級工商職業學校,062/03/19,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMa%2FAAJ&bc=062&cd=%AA%6B%B5%6E++++++++++++++++&de=000002&ef=TND&fg=1,
臺灣臺南地方法院,062法登5,84,設立登記,財團法人台灣省台南市私立六信高級商業職業學校,062/06/23,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMa%2FAAK&bc=062&cd=%AA%6B%B5%6E++++++++++++++++&de=000005&ef=TND&fg=1,
臺灣臺南地方法院,062法登6,6,變更登記,財團法人南部台灣基督長老教會,062/08/21,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMa%2FAAL&bc=062&cd=%AA%6B%B5%6E++++++++++++++++&de=000006&ef=TND&fg=1,
臺灣臺南地方法院,062法登7,86,設立登記,財團法人台灣省台南縣學甲慈濟宮,062/07/03,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMbDAAA&bc=062&cd=%AA%6B%B5%6E++++++++++++++++&de=000007&ef=TND&fg=1,
臺灣臺南地方法院,062法登8,87,設立登記,財團法人台灣省台南縣私立莒光高級工商職業學校,062/08/30,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMbDAAB&bc=062&cd=%AA%6B%B5%6E++++++++++++++++&de=000008&ef=TND&fg=1,
臺灣臺南地方法院,062法登9,88,設立登記,財團法人台灣省台南縣私立鳳和初級中學,062/10/19,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMbBAAH&bc=062&cd=%AA%6B%B5%6E++++++++++++++++&de=000009&ef=TND&fg=1,
臺灣臺南地方法院,062法登10,89,設立登記,財團法人台灣省台南縣私立城光初級中學,062/11/09,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMbBAAI&bc=062&cd=%AA%6B%B5%6E++++++++++++++++&de=000010&ef=TND&fg=1,
臺灣臺南地方法院,062法登11,90,設立登記,財團法人台南縣高爾夫俱樂部,062/12/05,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMbBAAJ&bc=062&cd=%AA%6B%B5%6E++++++++++++++++&de=000011&ef=TND&fg=1,
臺灣臺南地方法院,062法登18,18,變更登記,財團法人天主教味增爵會,062/05/04,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGkNAAE&bc=062&cd=%AA%6B%B5%6E++++++++++++++++&de=000018&ef=TND&fg=1,
臺灣臺南地方法院,062法登81,81,設立登記,財團法人台南縣私立興國中學,062/04/04,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMbFAAA&bc=062&cd=%AA%6B%B5%6E++++++++++++++++&de=000081&ef=TND&fg=1,
臺灣臺南地方法院,062法登82,82,設立登記,財團法人台南市私立寶仁小學,062/05/24,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMbFAAB&bc=062&cd=%AA%6B%B5%6E++++++++++++++++&de=000082&ef=TND&fg=1,
臺灣臺南地方法院,062法登83,83,設立登記,財團法人台灣省台南縣私立新榮高級工商職業學校,062/06/12,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMbFAAC&bc=062&cd=%AA%6B%B5%6E++++++++++++++++&de=000083&ef=TND&fg=1,
臺灣臺南地方法院,062法登85,85,設立登記,財團法人台灣省台南縣私立育德高級工商職業學校,062/07/06,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMa1AAJ&bc=062&cd=%AA%6B%B5%6E++++++++++++++++&de=000085&ef=TND&fg=1,
臺灣臺南地方法院,063法登1,91,設立登記,財團法人台灣省台南縣私立敏惠高級護理助產職業學校,063/02/21,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMa1AAK&bc=063&cd=%AA%6B%B5%6E++++++++++++++++&de=000001&ef=TND&fg=1,
臺灣臺南地方法院,063法登2,92,設立登記,財團法人台灣省台南福音基督教會,063/04/15,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMa1AAL&bc=063&cd=%AA%6B%B5%6E++++++++++++++++&de=000002&ef=TND&fg=1,
臺灣臺南地方法院,063法登4,93,設立登記,財團法人台南市樹人獎學基金會,063/07/05,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMa5AAA&bc=063&cd=%AA%6B%B5%6E++++++++++++++++&de=000004&ef=TND&fg=1,
臺灣臺南地方法院,063法登5,94,設立登記,財團法人高清愿紀念慈母獎學基金董事會,063/11/18,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMa5AAB&bc=063&cd=%AA%6B%B5%6E++++++++++++++++&de=000005&ef=TND&fg=1,
臺灣臺南地方法院,063法登6,6,變更登記,財團法人台灣基督長老教會,066/07/05,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGEaAAG&bc=063&cd=%AA%6B%B5%6E++++++++++++++++&de=000006&ef=TND&fg=1,
臺灣臺南地方法院,064法登1,95,設立登記,財團法人台灣省台南市私立崇德基金會,064/02/22,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMasAAF&bc=064&cd=%AA%6B%B5%6E++++++++++++++++&de=000001&ef=TND&fg=1,
臺灣臺南地方法院,064法登2,96,設立登記,財團法人省立台南第一高級中學校友會獎學基金會,064/03/11,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMasAAG&bc=064&cd=%AA%6B%B5%6E++++++++++++++++&de=000002&ef=TND&fg=1,
臺灣臺南地方法院,064法登3,97,設立登記,財團法人台灣省台南濟陽柯蔡公所,064/03/12,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMasAAH&bc=064&cd=%AA%6B%B5%6E++++++++++++++++&de=000003&ef=TND&fg=1,
臺灣臺南地方法院,064法登4,98,設立登記,財團法人台灣省私立普門救濟院,064/04/30,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMasAAI&bc=064&cd=%AA%6B%B5%6E++++++++++++++++&de=000004&ef=TND&fg=1,
臺灣臺南地方法院,064法登5,99,設立登記,財團法人台灣省台南縣永康成功村基督教真光會,064/08/18,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMasAAJ&bc=064&cd=%AA%6B%B5%6E++++++++++++++++&de=000005&ef=TND&fg=1,
臺灣臺南地方法院,064法登6,100,設立登記,財團法人台灣省台南市衛國街基督教會,064/11/07,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMamAAI&bc=064&cd=%AA%6B%B5%6E++++++++++++++++&de=000006&ef=TND&fg=1,
臺灣臺南地方法院,064法登7,102,設立登記,財團法人天主教聖母無原罪方濟傳教修女會,052/01/22,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMamAAJ&bc=064&cd=%AA%6B%B5%6E++++++++++++++++&de=000007&ef=TND&fg=1,
臺灣臺南地方法院,064法登8,101,設立登記,財團法人台灣省台南市基督教會福音堂,064/12/22,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMamAAK&bc=064&cd=%AA%6B%B5%6E++++++++++++++++&de=000008&ef=TND&fg=1,
臺灣臺南地方法院,064法登18,18,變更登記,財團法人天主教味增爵會,064/02/03,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGkNAAF&bc=064&cd=%AA%6B%B5%6E++++++++++++++++&de=000018&ef=TND&fg=1,
臺灣臺南地方法院,065法登1,103,設立登記,財團法人台灣省台南市伊甸基督教會,065/03/31,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAManAAA&bc=065&cd=%AA%6B%B5%6E++++++++++++++++&de=000001&ef=TND&fg=1,
臺灣臺南地方法院,065法登2,104,設立登記,財團法人台灣省台南縣光覽祖系吳氏宗祠,065/05/06,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAManAAB&bc=065&cd=%AA%6B%B5%6E++++++++++++++++&de=000002&ef=TND&fg=1,
臺灣臺南地方法院,065法登8,106,設立登記,財團法人台灣省私立崇德基金會,065/09/30,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMa4AAA&bc=065&cd=%AA%6B%B5%6E++++++++++++++++&de=000008&ef=TND&fg=1,
臺灣臺南地方法院,065法登9,105,設立登記,財團法人台灣省台南市基督成功教會,065/09/23,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMa4AAB&bc=065&cd=%AA%6B%B5%6E++++++++++++++++&de=000009&ef=TND&fg=1,
臺灣臺南地方法院,066法登1,2,解散及清算人任免,財團法人台灣省更生保護會台南區分會,065/11/11,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMa4AAC&bc=066&cd=%AA%6B%B5%6E++++++++++++++++&de=000001&ef=TND&fg=1,
臺灣臺南地方法院,066法登6,6,變更登記,財團法人台灣基督長老教會,066/02/04,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGElAAG&bc=066&cd=%AA%6B%B5%6E++++++++++++++++&de=000006&ef=TND&fg=1,
臺灣臺南地方法院,066法登8,107,設立登記,財團法人台灣省台南市基督成功教會,066/03/02,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMa4AAD&bc=066&cd=%AA%6B%B5%6E++++++++++++++++&de=000008&ef=TND&fg=1,
臺灣臺南地方法院,066法登22,108,設立登記,財團法人台南市樹河文化基金會,066/05/19,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMaMAAG&bc=066&cd=%AA%6B%B5%6E++++++++++++++++&de=000022&ef=TND&fg=1,
臺灣臺南地方法院,066法登39,18,變更登記,財團法人天主教味增爵會,066/07/15,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGkNAAA&bc=066&cd=%AA%6B%B5%6E++++++++++++++++&de=000039&ef=TND&fg=1,
臺灣臺南地方法院,066法登49,109,設立登記,財團法人台灣省台南市基督徒聚會,066/11/01,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMaRAAD&bc=066&cd=%AA%6B%B5%6E++++++++++++++++&de=000049&ef=TND&fg=1,
臺灣臺南地方法院,066法登54,110,設立登記,財團法人成功文化基金會,066/11/30,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMaRAAE&bc=066&cd=%AA%6B%B5%6E++++++++++++++++&de=000054&ef=TND&fg=1,
臺灣臺南地方法院,067法登1,74,變更登記,財團法人亞洲航空股份有限公司職工福利委員會,067/01/13,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMaRAAF&bc=067&cd=%AA%6B%B5%6E++++++++++++++++&de=000001&ef=TND&fg=1,
臺灣臺南地方法院,067法登2,96,變更登記,財團法人省立台南第一高級中學校友會獎學基金會,067/01/26,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMa5AAG&bc=067&cd=%AA%6B%B5%6E++++++++++++++++&de=000002&ef=TND&fg=1,
臺灣臺南地方法院,067法登4,111,設立登記,財團法人台灣省私立統一企業社會福利慈善事業基金會,067/02/13,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMa5AAH&bc=067&cd=%AA%6B%B5%6E++++++++++++++++&de=000004&ef=TND&fg=1,
臺灣臺南地方法院,068法登1,112,設立登記,財團法人台灣省台南市大觀音亭興濟宮,068/01/09,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMatAAG&bc=068&cd=%AA%6B%B5%6E++++++++++++++++&de=000001&ef=TND&fg=1,
臺灣臺南地方法院,068法登8,113,設立登記,財團法人邱茂德邱杏林昆仲紀念先嚴獎學基金會,068/04/14,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMbDAAC&bc=068&cd=%AA%6B%B5%6E++++++++++++++++&de=000008&ef=TND&fg=1,
臺灣臺南地方法院,068法登13,18,變更登記,財團法人天主教味增爵會,068/05/28,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGkNAAG&bc=068&cd=%AA%6B%B5%6E++++++++++++++++&de=000013&ef=TND&fg=1,
臺灣臺南地方法院,068法登20,80,解散及清算人任免,財團法人台灣省台南縣私立建國高級工商職業學校,068/08/17,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMbDAAD&bc=068&cd=%AA%6B%B5%6E++++++++++++++++&de=000020&ef=TND&fg=1,
臺灣臺南地方法院,068法登22,114,設立登記,財團法人吳修齊紀念先嚴吳克讀先慈陳氏娘獎學基金會,068/08/30,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMbDAAE&bc=068&cd=%AA%6B%B5%6E++++++++++++++++&de=000022&ef=TND&fg=1,
臺灣臺南地方法院,069法登2,116,設立登記,財團法人台灣省台南縣新營鎮新生基督長老教會,069/01/24,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMbJAAC&bc=069&cd=%AA%6B%B5%6E++++++++++++++++&de=000002&ef=TND&fg=1,
臺灣臺南地方法院,069法登3,115,設立登記,財團法人台灣省台南市佛教密宗真噶精舍南台道場,069/01/15,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMbJAAD&bc=069&cd=%AA%6B%B5%6E++++++++++++++++&de=000003&ef=TND&fg=1,
臺灣臺南地方法院,069法登13,76,變更登記,財團法人台灣省台南縣白河鎮馬稠後關帝廟,069/03/24,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMbJAAE&bc=069&cd=%AA%6B%B5%6E++++++++++++++++&de=000013&ef=TND&fg=1,
臺灣臺南地方法院,069法登30,117,設立登記,財團法人台南市後備軍人獎學基金會,069/07/21,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMbJAAF&bc=069&cd=%AA%6B%B5%6E++++++++++++++++&de=000030&ef=TND&fg=1,
臺灣臺南地方法院,069法登33,110,變更登記,財團法人成功文化基金會,069/08/20,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMbJAAG&bc=069&cd=%AA%6B%B5%6E++++++++++++++++&de=000033&ef=TND&fg=1,
臺灣臺南地方法院,069法登35,118,設立登記,財團法人新營鎮天理教真明新營教會,069/08/23,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMbwAAF&bc=069&cd=%AA%6B%B5%6E++++++++++++++++&de=000035&ef=TND&fg=1,
臺灣臺南地方法院,069法登43,16,變更登記,財團法人台灣省台南市湛然寺,069/12/01,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMbwAAG&bc=069&cd=%AA%6B%B5%6E++++++++++++++++&de=000043&ef=TND&fg=1,
臺灣臺南地方法院,070法登10,119,設立登記,財團法人台灣省台南縣保利化學股份有限公司職工福利,070/03/12,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMbwAAH&bc=070&cd=%AA%6B%B5%6E++++++++++++++++&de=000010&ef=TND&fg=1,
臺灣臺南地方法院,070法登13,120,設立登記,財團法人自強互助教育基金會,070/05/04,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMbwAAI&bc=070&cd=%AA%6B%B5%6E++++++++++++++++&de=000013&ef=TND&fg=1,
臺灣臺南地方法院,070法登16,121,設立登記,財團法人台灣省台南縣東山鄉崁頭山孚佑宮,070/10/16,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMbwAAJ&bc=070&cd=%AA%6B%B5%6E++++++++++++++++&de=000016&ef=TND&fg=1,
臺灣臺南地方法院,070法登23,90,變更登記,財團法人台南縣高爾夫俱樂部,070/08/11,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMaYAAE&bc=070&cd=%AA%6B%B5%6E++++++++++++++++&de=000023&ef=TND&fg=1,
臺灣臺南地方法院,070法登28,41,變更登記,財團法人台灣省台南市天主教鮑思高慈幼會,070/12/15,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMaYAAF&bc=070&cd=%AA%6B%B5%6E++++++++++++++++&de=000028&ef=TND&fg=1,
臺灣臺南地方法院,070法登31,6,變更登記,財團法人台灣基督長老教會,071/02/23,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGElAAH&bc=070&cd=%AA%6B%B5%6E++++++++++++++++&de=000031&ef=TND&fg=1,
臺灣臺南地方法院,071法登3,62,變更登記,財團法人台灣省台南市逢甲醫院,071/05/17,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM0QAAH&bc=071&cd=%AA%6B%B5%6E++++++++++++++++&de=000003&ef=TND&fg=1,
臺灣臺南地方法院,071法登6,122,設立登記,財團法人台灣省台南縣新化鎮新化基督教聚會所,071/04/10,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMaYAAG&bc=071&cd=%AA%6B%B5%6E++++++++++++++++&de=000006&ef=TND&fg=1,
臺灣臺南地方法院,071法登13,35,變更登記,財團法人天主教會台南教區,071/08/03,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGjlAAJ&bc=071&cd=%AA%6B%B5%6E++++++++++++++++&de=000013&ef=TND&fg=1,
臺灣臺南地方法院,071法登16,123,設立登記,財團法人台南市私立天主教瑞復益智中心,071/10/01,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMaYAAH&bc=071&cd=%AA%6B%B5%6E++++++++++++++++&de=000016&ef=TND&fg=1,
臺灣臺南地方法院,071法登17,124,設立登記,財團法人台灣省台南市中華鹿耳門外內丹功道館,071/10/05,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMaYAAI&bc=071&cd=%AA%6B%B5%6E++++++++++++++++&de=000017&ef=TND&fg=1,
臺灣臺南地方法院,072法登4,125,設立登記,財團法人台灣省台南市崇德聖堂,072/03/26,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMcEAAF&bc=072&cd=%AA%6B%B5%6E++++++++++++++++&de=000004&ef=TND&fg=1,
臺灣臺南地方法院,072法登5,126,設立登記,財團法人大成國中獎助學金基金會,072/04/26,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMcEAAG&bc=072&cd=%AA%6B%B5%6E++++++++++++++++&de=000005&ef=TND&fg=1,
臺灣臺南地方法院,072法登6,127,設立登記,財團法人台灣省台南市大武街基督教會,072/05/04,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMcEAAH&bc=072&cd=%AA%6B%B5%6E++++++++++++++++&de=000006&ef=TND&fg=1,
臺灣臺南地方法院,072法登11,78,變更登記,財團法人台灣省台南市教會聚會所,072/07/29,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMcEAAI&bc=072&cd=%AA%6B%B5%6E++++++++++++++++&de=000011&ef=TND&fg=1,
臺灣臺南地方法院,072法登12,128,設立登記,財團法人台灣省台南縣關廟鄉無極混元玄樞院,072/08/15,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMcEAAJ&bc=072&cd=%AA%6B%B5%6E++++++++++++++++&de=000012&ef=TND&fg=1,
臺灣臺南地方法院,072法登16,129,設立登記,財團法人禮儀研究發展基金會,072/09/02,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMaUAAF&bc=072&cd=%AA%6B%B5%6E++++++++++++++++&de=000016&ef=TND&fg=1,
臺灣臺南地方法院,072法登17,130,設立登記,財團法人台南市私立衛理幼稚園,072/10/01,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMaUAAG&bc=072&cd=%AA%6B%B5%6E++++++++++++++++&de=000017&ef=TND&fg=1,
臺灣臺南地方法院,072法登21,131,設立登記,財團法人台灣省台南市念字聖堂,072/12/21,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMaUAAH&bc=072&cd=%AA%6B%B5%6E++++++++++++++++&de=000021&ef=TND&fg=1,
臺灣臺南地方法院,072法登22,132,設立登記,財團法人台灣省台南市美好基督教會,072/12/15,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMaUAAI&bc=072&cd=%AA%6B%B5%6E++++++++++++++++&de=000022&ef=TND&fg=1,
臺灣臺南地方法院,073法登1,18,變更登記,財團法人天主教味增爵會,073/04/03,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGkNAAH&bc=073&cd=%AA%6B%B5%6E++++++++++++++++&de=000001&ef=TND&fg=1,
臺灣臺南地方法院,073法登24,133,設立登記,財團法人台南市私立慈幼幼稚園,073/11/02,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMaUAAJ&bc=073&cd=%AA%6B%B5%6E++++++++++++++++&de=000024&ef=TND&fg=1,
臺灣臺南地方法院,073法登33,88,變更登記,財團法人台灣省台南縣私立鳳和高級中學,073/12/10,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMa5AAC&bc=073&cd=%AA%6B%B5%6E++++++++++++++++&de=000033&ef=TND&fg=1,
臺灣臺南地方法院,074法登8,134,設立登記,財團法人台灣省台南縣學甲鎮鎮安宮,074/02/28,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMbFAAD&bc=074&cd=%AA%6B%B5%6E++++++++++++++++&de=000008&ef=TND&fg=1,
臺灣臺南地方法院,074法登13,135,設立登記,財團法人台南市私立行原社會福利慈善事業基金會,074/04/08,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMbFAAE&bc=074&cd=%AA%6B%B5%6E++++++++++++++++&de=000013&ef=TND&fg=1,
臺灣臺南地方法院,074法登21,4,變更登記,財團法人陳介臣獎學基金會,074/06/12,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMbFAAF&bc=074&cd=%AA%6B%B5%6E++++++++++++++++&de=000021&ef=TND&fg=1,
